season,week,celebrity_name,vote_mean,vote_std,vote_CI_lower,vote_CI_upper,viewers,viewers_actual,votes_actual_mean,votes_actual_std,votes_actual_CI_lower,votes_actual_CI_upper,consistency_acceptance,consistency_mse,consistency_kl,certainty_score,confidence_interval_width,relative_uncertainty,is_eliminated
15,7,Gilles Marini,0.1379579638391197,0.1256646050380339,0.0032979199511197,0.4525234837527287,14.85,14850000.0,2048675.7630109277,1866119.3848148033,48974.11127412755,6719973.733728021,1.0,5.187732211192222e-06,0.0001271617608305,5.358711089259343e-07,6670999.622453894,0.9108905462288369,False
15,7,Kirstie Alley,0.13417200166203,0.1211781159866295,0.0029909437449097,0.4446997070184249,14.85,14850000.0,1992454.2246811455,1799495.022401448,44415.51461190905,6603790.649223609,1.0,5.187732211192222e-06,0.0001271617608305,5.55711147760965e-07,6559375.1346117,0.9031550136061084,False
15,7,Kelly Monaco,0.1483760931272182,0.1321719464521457,0.0046340128372058,0.5076965468256868,14.85,14850000.0,2203384.98293919,1962753.4048143635,68815.09063250614,7539293.720361449,1.0,5.187732211192222e-06,0.0001271617608305,5.094880936438808e-07,7470478.629728943,0.8907900435066786,False
15,7,Apolo Anton Ohno,0.1415179290107364,0.12719130570183,0.0038996214120098,0.4734835152074466,14.85,14850000.0,2101541.2458094354,1888790.8896721753,57909.37796834553,7031230.200830582,1.0,5.187732211192222e-06,0.0001271617608305,5.294389527337303e-07,6973320.822862236,0.8987646059474238,False
15,7,Emmitt Smith,0.1406578562461233,0.1258158595384414,0.0026626303961427,0.4576249402127048,14.85,14850000.0,2088769.1652549307,1868365.5141458549,39540.06138271909,6795730.362158666,1.0,5.187732211192222e-06,0.0001271617608305,5.35226890670946e-07,6756190.300775947,0.8944815660938886,False
15,7,Shawn Johnson,0.1502319771115501,0.1310924002159822,0.0036106019120649,0.4917490032584846,14.85,14850000.0,2230944.860106519,1946722.1432073356,53617.438394163764,7302472.698388496,1.0,5.187732211192222e-06,0.0001271617608305,5.136837271849781e-07,7248855.259994333,0.8725998468265088,False
15,7,Melissa Rycroft,0.1470861790032221,0.1296573349864107,0.0024710367057401,0.4612592712622434,14.85,14850000.0,2184229.758197848,1925411.4245481987,36694.89508024048,6849700.178244315,1.0,5.187732211192222e-06,0.0001271617608305,5.193692464276331e-07,6813005.283164075,0.8815059026284882,False
15,8,Gilles Marini,0.0188804928311312,0.0162037916446432,0.0005207056236036,0.0596098563678079,14.85,14850000.0,280375.31854229834,240626.3059229515,7732.47851051346,885206.3670619472,0.1145147437732608,0.0025967760102126,0.0950550645721337,4.155804330536779e-06,877473.8885514338,0.8582292734395942,True
15,8,Kirstie Alley,0.1740026487416691,0.1237425652527898,0.0332320677036588,0.4970918532290998,14.85,14850000.0,2583939.333813786,1837577.0940039286,493496.2053993332,7381814.020452132,0.1145147437732608,0.0025967760102126,0.0950550645721337,5.441945587308803e-07,6888317.815052799,0.7111533424787269,False
15,8,Kelly Monaco,0.1670774327300177,0.1239489342231563,0.0232657957217318,0.4825168994227028,14.85,14850000.0,2481099.876040763,1840641.673213871,345497.06646771723,7165375.956427136,0.1145147437732608,0.0025967760102126,0.0950550645721337,5.432885016481449e-07,6819878.889959419,0.7418652070351521,False
15,8,Apolo Anton Ohno,0.1584692919475419,0.1186535560667759,0.0158817722649089,0.466803422174843,14.85,14850000.0,2353268.9854209973,1762005.307591622,235844.31813389715,6932030.819296419,0.1145147437732608,0.0025967760102126,0.0950550645721337,5.675348582417043e-07,6696186.501162522,0.7487479410588506,False
15,8,Emmitt Smith,0.1583436724141076,0.1197084768612756,0.0159161593554216,0.4639406337722542,14.85,14850000.0,2351403.535349498,1777670.8813899427,236354.96642801078,6889518.411517975,0.1145147437732608,0.0025967760102126,0.0950550645721337,5.625335082749414e-07,6653163.445089964,0.7560041714089372,False
15,8,Shawn Johnson,0.1709541110733511,0.1248360396933212,0.0242475861303629,0.5007968503520259,14.85,14850000.0,2538668.5494392635,1853815.18944582,360076.6540358891,7436833.227727585,0.1145147437732608,0.0025967760102126,0.0950550645721337,5.394278061078645e-07,7076756.573691696,0.7302312820061868,False
15,8,Melissa Rycroft,0.1522723502621812,0.1182085241370014,0.0123762388621176,0.4520667293851014,14.85,14850000.0,2261244.4013933907,1755396.583434471,183787.14710244638,6713190.931368756,0.1145147437732608,0.0025967760102126,0.0950550645721337,5.696715145542583e-07,6529403.78426631,0.7762967074026966,False
15,9,Kelly Monaco,0.2448757774566752,0.1553157431245499,0.0393090313033767,0.6039196475164778,14.85,14850000.0,3636405.2952316264,2306438.785399566,583739.1148551439,8968206.765619695,0.1818181818181818,0.0062981264639336,0.1092700389158497,4.3356865691022614e-07,8384467.650764551,0.6342633997436894,False
15,9,Apolo Anton Ohno,0.0400904901327341,0.0320049741966574,0.0015361055827033,0.1209013848801124,14.85,14850000.0,595343.7784711014,475273.86682036234,22811.167903144004,1795385.5654696692,0.1818181818181818,0.0062981264639336,0.1092700389158497,2.1040456161507185e-06,1772574.3975665253,0.7983183565651936,True
15,9,Emmitt Smith,0.2459557668436072,0.1508095537409991,0.0462092333325809,0.5983342636891008,14.85,14850000.0,3652443.137627567,2239521.8730538366,686207.1149888264,8885263.815783147,0.1818181818181818,0.0062981264639336,0.1092700389158497,4.4652368235756826e-07,8199056.700794321,0.6131572179679465,False
15,9,Shawn Johnson,0.2320866141842421,0.1530402020929687,0.029159162408025,0.6081607872041287,14.85,14850000.0,3446486.2206359953,2272647.001080585,433013.56175917125,9031187.689981312,0.1818181818181818,0.0062981264639336,0.1092700389158497,4.4001534752611313e-07,8598174.12822214,0.6594098614040603,False
15,9,Melissa Rycroft,0.2369913513827415,0.1516606075846727,0.0317003121721652,0.6102768383283455,14.85,14850000.0,3519321.568033711,2252160.02263239,470749.6357566532,9062611.04917593,0.1818181818181818,0.0062981264639336,0.1092700389158497,4.4401798537085577e-07,8591861.413419276,0.6399415282448031,False
15,10,Kelly Monaco,0.3348037246186214,0.2207790852412765,0.0234245490599665,0.813694917950942,14.85,14850000.0,4971835.310586528,3278569.4158329563,347854.5535405025,12083369.531571489,1.0,2.1805730581344847e-05,9.768342155223573e-05,3.050109874629425e-07,11735514.978030987,0.6594284023953688,False
15,10,Shawn Johnson,0.337243158436986,0.2220203648683908,0.0193560311793454,0.8073121189814897,14.85,14850000.0,5008060.902789242,3297002.4182956032,287437.06301327917,11988584.966875121,1.0,2.1805730581344847e-05,9.768342155223573e-05,3.033057213258679e-07,11701147.903861841,0.6583391221259582,False
15,10,Melissa Rycroft,0.327953116944392,0.2165204106031722,0.0168629835533882,0.7824017962053762,14.85,14850000.0,4870103.786624221,3215328.097457107,250415.3057678148,11618666.673649836,1.0,2.1805730581344847e-05,9.768342155223573e-05,3.11010154696409e-07,11368251.36788202,0.6602175720131532,False
16,1,Ingo Rademacher,0.0817052796784399,0.0805361018238528,0.0016208306577057,0.3026619754562677,13.78,13780000.0,1125898.7539689017,1109787.4831326916,22335.046463184546,4170682.021787369,1.0,3.092158381776042e-06,0.0002223761780167,9.010726054547056e-07,4148346.9753241846,0.985690302276811,False
16,1,Zendaya,0.0958227939081533,0.0868417481002926,0.0027796327079185,0.3174460428050953,13.78,13780000.0,1320438.1000543525,1196679.288822032,38303.33871511693,4374406.469854213,1.0,3.092158381776042e-06,0.0002223761780167,8.356450836040453e-07,4336103.131139097,0.9062744317759187,False
16,1,Dorothy Hamill,0.080711010019416,0.0796519427250442,0.0010994387216848,0.2922662188243123,13.78,13780000.0,1112197.7180675524,1097603.770751109,15150.265584816543,4027428.4953990234,1.0,3.092158381776042e-06,0.0002223761780167,9.110747571875836e-07,4012278.2298142067,0.9868782797524523,False
16,1,Victor Ortiz,0.0810589496066076,0.0802805429621877,0.0015748835115895,0.2976663290604833,13.78,13780000.0,1116992.3255790528,1106265.8820189466,21701.89478970331,4101842.01445346,1.0,3.092158381776042e-06,0.0002223761780167,9.039410075939283e-07,4080140.119663757,0.9903970302082912,False
16,1,Alexandra Raisman,0.0814004106292904,0.0832624357925716,0.00153656180118,0.3150837835894835,13.78,13780000.0,1121697.6584716218,1147356.3652216366,21173.8216202604,4341854.537863083,1.0,3.092158381776042e-06,0.0002223761780167,8.715680312967081e-07,4320680.716242823,1.0228748866115815,False
16,1,Jacoby Jones,0.0821315548130563,0.0778277710636624,0.0014948549724248,0.2859357277487475,13.78,13780000.0,1131772.8253239158,1072466.685257268,20599.101520013744,3940194.3283777405,1.0,3.092158381776042e-06,0.0002223761780167,9.324290267637443e-07,3919595.226857727,0.9475989008221024,False
16,1,D. L. Hughley,0.079880273576801,0.0824733554429285,0.001065188628796,0.3084261928664416,13.78,13780000.0,1100750.1698883178,1136482.8380035546,14678.29930480888,4250112.937699565,1.0,3.092158381776042e-06,0.0002223761780167,8.799069256952092e-07,4235434.638394756,1.0324621054738172,False
16,1,Andy Dick,0.0802829331370119,0.0786380671421037,0.0016565785729973,0.2906745326621192,13.78,13780000.0,1106298.818628024,1083632.565218189,22827.652735902793,4005495.060084002,1.0,3.092158381776042e-06,0.0002223761780167,9.228211750700529e-07,3982667.407348099,0.9795116355290476,False
16,1,Wynonna Judd,0.0815026565910085,0.0824630776946148,0.0013759091311942,0.2909487336746321,13.78,13780000.0,1123106.6078240972,1136341.210631792,18960.027827856076,4009273.5500364304,1.0,3.092158381776042e-06,0.0002223761780167,8.800165923995841e-07,3990313.522208574,1.0117839239084663,False
16,1,Kellie Pickler,0.0891595778300822,0.0847601202702337,0.0015390157187383,0.3091184610327607,13.78,13780000.0,1228618.9824985326,1167994.4573238206,21207.636604213774,4259652.393031443,1.0,3.092158381776042e-06,0.0002223761780167,8.561677134355115e-07,4238444.756427228,0.950656366181625,False
16,1,Lisa Vanderpump,0.0852143178844732,0.0821001106426658,0.0015063215144403,0.2939072530416636,13.78,13780000.0,1174253.3004480407,1131339.5246559347,20757.110468987332,4050041.9469141243,1.0,3.092158381776042e-06,0.0002223761780167,8.83907168713966e-07,4029284.836445137,0.9634544133061136,False
16,1,Sean Lowe,0.0811302423256585,0.0774978308229413,0.0014839933904069,0.2839398342509848,13.78,13780000.0,1117974.7392475742,1067920.1087401311,20449.428919807084,3912690.9159785705,1.0,3.092158381776042e-06,0.0002223761780167,9.363987581252511e-07,3892241.4870587634,0.9552274047433924,False
16,2,Ingo Rademacher,0.0818378136899035,0.0838567386322109,0.0013500975386136,0.312527855477317,13.78,13780000.0,1127725.0726468703,1155545.858351866,18604.34408209541,4306633.848477428,1.0,4.276442475353375e-06,0.0002985705876919,8.6539112868714e-07,4288029.504395332,1.0246698298900971,False
16,2,Zendaya,0.1011307735969071,0.0900840035889745,0.0023981327450753,0.3318303954508367,13.78,13780000.0,1393582.06016538,1241357.5694560686,33046.269227137636,4572622.84931253,1.0,4.276442475353375e-06,0.0002985705876919,8.055690149528466e-07,4539576.580085392,0.8907674725008684,False
16,2,Dorothy Hamill,0.0777152586402027,0.0775118076176924,0.0015774071539483,0.283345817135875,13.78,13780000.0,1070916.2640619932,1068112.7089718012,21736.670581407572,3904505.360132357,1.0,4.276442475353375e-06,0.0002985705876919,9.362299084828997e-07,3882768.6895509497,0.9973820968228103,False
16,2,Victor Ortiz,0.0819040691561418,0.0806987391136692,0.0015568707600026,0.2986915073122723,13.78,13780000.0,1128638.072971634,1112028.6249863617,21453.67907283583,4115968.970763112,1.0,4.276442475353375e-06,0.0002985705876919,8.992566182868233e-07,4094515.291690276,0.9852836366386784,False
16,2,Alexandra Raisman,0.0858949686863687,0.0846194399531099,0.0015751181394199,0.3169245678293119,13.78,13780000.0,1183632.6684981608,1166055.8825538545,21705.12796120622,4367220.544687917,1.0,4.276442475353375e-06,0.0002985705876919,8.575910960791527e-07,4345515.416726711,0.9851501344867336,False
16,2,Jacoby Jones,0.0790094449351864,0.0761730074660182,0.001477907145178,0.2861869890077491,13.78,13780000.0,1088750.1512068685,1049664.0428817307,20365.56046055284,3943656.708526782,1.0,4.276442475353375e-06,0.0002985705876919,9.526848653115271e-07,3923291.148066229,0.9641000203014335,False
16,2,D. L. Hughley,0.079132826177172,0.0786077848457238,0.0010920024296074,0.2939428815473331,13.78,13780000.0,1090450.3447214302,1083215.2751740739,15047.79347998997,4050532.90772225,1.0,4.276442475353375e-06,0.0002985705876919,9.231766757190747e-07,4035485.1142422603,0.9933650628087933,False
16,2,Andy Dick,0.0807605128010212,0.0796113692549071,0.0016285572979102,0.2994660481888733,13.78,13780000.0,1112879.866398072,1097044.6683326198,22441.519565202558,4126642.144042674,1.0,4.276442475353375e-06,0.0002985705876919,9.115390807019749e-07,4104200.624477471,0.9857709726417244,False
16,2,Wynonna Judd,0.0804808380908768,0.0810468498351838,0.0009778557806505,0.2986604227941407,13.78,13780000.0,1109025.9488922823,1116825.5907288329,13474.852657363892,4115540.6261032587,1.0,4.276442475353375e-06,0.0002985705876919,8.95394153668393e-07,4102065.773445895,1.0070328758712463,False
16,2,Kellie Pickler,0.0888020599129769,0.0831713030395827,0.0022163365335519,0.3042500844224091,13.78,13780000.0,1223692.3856008218,1146100.5558854495,30541.11743234518,4192566.163340797,1.0,4.276442475353375e-06,0.0002985705876919,8.72523028055245e-07,4162025.045908452,0.9365920466381954,False
16,2,Lisa Vanderpump,0.0791680917063494,0.0770524072556758,0.0010560867660795,0.2865044845717044,13.78,13780000.0,1090936.303713495,1061782.1719832125,14552.87563657551,3948031.7973980866,1.0,4.276442475353375e-06,0.0002985705876919,9.418118749538919e-07,3933478.921761511,0.9732760458781662,False
16,2,Sean Lowe,0.0841633426068932,0.0827484366219792,0.0016484309270735,0.3083268381615096,13.78,13780000.0,1159770.8611229884,1140273.4566508734,22715.37817507283,4248743.829865602,1.0,4.276442475353375e-06,0.0002985705876919,8.769818478062932e-07,4226028.4516905295,0.9831885718759688,False
16,3,Ingo Rademacher,0.0929832525646122,0.0867569698960635,0.0025030782486054,0.3250834407247013,13.78,13780000.0,1281309.2203403562,1195511.045167755,34492.41826578241,4479649.813186384,0.2,0.000508094482683,0.0477122279349619,8.364616684892366e-07,4445157.3949206015,0.9330386656003221,False
16,3,Zendaya,0.1123324407036459,0.0966474810155776,0.0035555268337019,0.3589163794670726,13.78,13780000.0,1547941.0328962405,1331802.2883946593,48995.15976841218,4945867.709056261,0.2,0.000508094482683,0.0477122279349619,7.508616390378407e-07,4896872.549287849,0.8603701692065235,False
16,3,Victor Ortiz,0.0945329781546257,0.0864025053936898,0.001977017267325,0.3191105655925042,13.78,13780000.0,1302664.4389707423,1190626.5243250453,27243.2979437385,4397343.593864708,0.2,0.000508094482683,0.0477122279349619,8.398932324085905e-07,4370100.29592097,0.9139932654228129,False
16,3,Alexandra Raisman,0.0929584346893458,0.0885237834770089,0.0016558256812758,0.3379009173655161,13.78,13780000.0,1280967.230019185,1219857.7363131826,22817.277887980523,4656274.641296811,0.2,0.000508094482683,0.0477122279349619,8.197670518984283e-07,4633457.363408831,0.9522942568131996,False
16,3,Jacoby Jones,0.0964970572090143,0.0917757943696015,0.0015481941944259,0.3463988938015269,13.78,13780000.0,1329729.4483402171,1264670.4464131086,21334.115999188904,4773376.75658504,0.2,0.000508094482683,0.0477122279349619,7.90719204451262e-07,4752042.640585851,0.9510735044573798,False
16,3,D. L. Hughley,0.1029227245510219,0.0896879943768608,0.0052238987371651,0.3432786068844735,13.78,13780000.0,1418275.1443130819,1235900.562513142,71985.32459813508,4730379.202868044,0.2,0.000508094482683,0.0477122279349619,8.09125929063923e-07,4658393.878269909,0.871411000516215,False
16,3,Andy Dick,0.0983097291854757,0.0887538658967223,0.0036102475634276,0.346041125999212,13.78,13780000.0,1354708.068175855,1223028.2720568331,49749.21142403233,4768446.716269141,0.2,0.000508094482683,0.0477122279349619,8.176419181842206e-07,4718697.504845109,0.9027983967820228,False
16,3,Wynonna Judd,0.0150034894126687,0.0123796242991703,0.0002831952834507,0.0460135650472329,13.78,13780000.0,206748.08410657468,170591.22284256673,3902.431005950646,634066.9263508694,0.2,0.000508094482683,0.0477122279349619,5.861931941193258e-06,630164.4953449187,0.8251163418502597,True
16,3,Kellie Pickler,0.099362225371765,0.094145449115534,0.0023304222203112,0.341759936346532,13.78,13780000.0,1369211.4656229217,1297324.2888120585,32113.218195888334,4709451.922855211,0.2,0.000508094482683,0.0477122279349619,7.708167015812088e-07,4677338.704659323,0.9474973891062487,False
16,3,Lisa Vanderpump,0.0981351912383808,0.0920267486956044,0.0020308755623618,0.3457653528368513,13.78,13780000.0,1352302.9352648873,1268128.5970254287,27985.465249345605,4764646.562091811,0.2,0.000508094482683,0.0477122279349619,7.885629373729915e-07,4736661.096842465,0.9377548210209492,False
16,3,Sean Lowe,0.0969624769194436,0.0906853914786471,0.0024957278922978,0.3350230756455717,13.78,13780000.0,1336142.9319499328,1249644.694575757,34391.13035586369,4616617.982395978,0.2,0.000508094482683,0.0477122279349619,8.002268197622932e-07,4582226.852040114,0.9352627362643438,False
16,4,Ingo Rademacher,0.1057852908722705,0.1002388811312267,0.0024262142330534,0.3755997596766362,13.78,13780000.0,1457721.3082198875,1381291.7819883039,33433.23213147585,5175764.688344047,0.2,0.0007602735986481,0.058927087474148,7.23959476976741e-07,5142331.456212572,0.9475691781408365,False
16,4,Zendaya,0.1227144965784727,0.104206181224294,0.0061332078522375,0.3793517736928384,13.78,13780000.0,1691005.762851354,1435961.1772707712,84515.60420383276,5227467.441487313,0.2,0.0007602735986481,0.058927087474148,6.963971724524299e-07,5142951.837283481,0.849175803428056,False
16,4,Victor Ortiz,0.114291565559134,0.0940425136247274,0.0108293180975607,0.3590739181158159,13.78,13780000.0,1574937.7734048665,1295905.8377487436,149228.00338438645,4948038.591635943,0.2,0.0007602735986481,0.058927087474148,7.716604086580833e-07,4798810.588251557,0.8228298664442582,False
16,4,Alexandra Raisman,0.1053009299161944,0.0989931432129603,0.0018482013318344,0.3688193735822811,13.78,13780000.0,1451046.8142451588,1364125.513474593,25468.214352678035,5082330.967963833,0.2,0.0007602735986481,0.058927087474148,7.330698363547533e-07,5056862.753611156,0.940097521377501,False
16,4,Jacoby Jones,0.1045370350219201,0.0965352096952818,0.002398576701652,0.3539675877054474,13.78,13780000.0,1440520.342602059,1330255.1896009832,33052.38694876456,4877673.358581065,0.2,0.0007602735986481,0.058927087474148,7.517348972455861e-07,4844620.971632301,0.9234546366753139,False
16,4,D. L. Hughley,0.1065520422082569,0.0937544821359851,0.0036863567910979,0.3528961854936646,13.78,13780000.0,1468287.14162978,1291936.7638338746,50797.99658132906,4862909.436102698,0.2,0.0007602735986481,0.058927087474148,7.740310934425059e-07,4812111.439521369,0.8798938076920304,False
16,4,Andy Dick,0.1093057081758525,0.1000952757020447,0.002795021434106,0.3694581698173147,13.78,13780000.0,1506232.6586632475,1379312.899174176,38515.39536198068,5091133.580082597,0.2,0.0007602735986481,0.058927087474148,7.24998131751388e-07,5052618.184720617,0.9157369488975824,False
16,4,Kellie Pickler,0.106304942969118,0.098027599718034,0.0026165897743832,0.3674323588026327,13.78,13780000.0,1464882.1141144459,1350820.3241145085,36056.60709100049,5063217.904300279,0.2,0.0007602735986481,0.058927087474148,7.402903567986839e-07,5027161.297209279,0.9221358572809866,False
16,4,Lisa Vanderpump,0.0143766354017165,0.0120742209244225,0.0003945189594625,0.0449600351912957,13.78,13780000.0,198110.03583565337,166382.76433854207,5436.471261393251,619549.2849360547,0.2,0.0007602735986481,0.058927087474148,6.0102018004911455e-06,614112.8136746614,0.8398502561302277,True
16,4,Sean Lowe,0.1108313532970643,0.0983986892518077,0.0041759107284494,0.3719461046764279,13.78,13780000.0,1527256.048433546,1355933.93788991,57544.04983803273,5125417.3224411765,0.2,0.0007602735986481,0.058927087474148,7.374985126913155e-07,5067873.272603144,0.8878235835311603,False
16,5,Ingo Rademacher,0.1155770186160298,0.1031614259169299,0.0041347882534035,0.3935074094032978,13.78,13780000.0,1592651.3165288907,1421564.449135294,56977.38213190023,5422532.101577444,0.2,0.0009815883812717,0.0606853860463507,7.034498486216567e-07,5365554.719445543,0.8925773233487964,False
16,5,Zendaya,0.1352346856048316,0.1169273344137593,0.0059735266182631,0.4565843931393597,13.78,13780000.0,1863533.9676345794,1611258.6682216031,82315.19679966551,6291732.937460377,0.2,0.0009815883812717,0.0606853860463507,6.206324279833372e-07,6209417.740660711,0.8646253281161307,False
16,5,Victor Ortiz,0.1195651556219902,0.1050295255814197,0.0040066680032478,0.3972628953277341,13.78,13780000.0,1647607.844471025,1447306.8625119636,55211.885084754686,5474282.697616176,0.2,0.0009815883812717,0.0606853860463507,6.909380000633652e-07,5419070.812531421,0.8784292132188959,False
16,5,Alexandra Raisman,0.1204313301844266,0.1094711516628158,0.003261147990613,0.4048673932531382,13.78,13780000.0,1659543.7299413986,1508512.4699136019,44938.61931064714,5579072.679028245,0.2,0.0009815883812717,0.0606853860463507,6.629042563718531e-07,5534134.059717597,0.9089922987247043,False
16,5,Jacoby Jones,0.117515769997975,0.1086080125968871,0.0027089019447047,0.403545759338216,13.78,13780000.0,1619367.3105720954,1496618.4135851043,37328.66879803077,5560860.563680617,0.2,0.0009815883812717,0.0606853860463507,6.68172543348567e-07,5523531.894882587,0.9241994721113482,False
16,5,D. L. Hughley,0.0180706869287121,0.014875666089345,0.0005077075446039,0.054704116598073,13.78,13780000.0,249014.06587765273,204986.67871117409,6996.209964641742,753822.7267214459,0.2,0.0009815883812717,0.0606853860463507,4.8783419876127855e-06,746826.5167568042,0.8231931717941168,True
16,5,Andy Dick,0.1348075013317705,0.1086970807190866,0.0116381136525138,0.4184307157586634,13.78,13780000.0,1857647.3683517973,1497845.7723090134,160373.20613164018,5765975.263154382,0.2,0.0009815883812717,0.0606853860463507,6.676250324714088e-07,5605602.057022742,0.8063132959609989,False
16,5,Kellie Pickler,0.1199267277542156,0.1077300402755947,0.0031226399336323,0.4019872310642671,13.78,13780000.0,1652590.308453091,1484519.954997695,43029.97828545309,5539384.0440656,0.2,0.0009815883812717,0.0606853860463507,6.736179753027148e-07,5496354.065780147,0.8982988387407896,False
16,5,Sean Lowe,0.1188711239600479,0.1069315066771017,0.0034655540047169,0.4010981328949956,13.78,13780000.0,1638044.08816946,1473516.1620104616,47755.33418499889,5527132.271293039,0.2,0.0009815883812717,0.0606853860463507,6.78648356314767e-07,5479376.937108041,0.8995583041095915,False
16,6,Ingo Rademacher,0.1370967078380775,0.1188831134079066,0.0050588715775512,0.4491296841994849,13.78,13780000.0,1889192.6340087082,1638209.3027609529,69711.25033865553,6189007.048268902,0.2,0.00141341577665,0.0696898028731126,6.104222384114255e-07,6119295.797930246,0.8671478351494576,False
16,6,Zendaya,0.1523941816427378,0.124497827315112,0.0067437999327773,0.4792336393962794,13.78,13780000.0,2099991.823036927,1715580.0604022434,92929.56307367119,6603839.55088073,0.2,0.00141341577665,0.0696898028731126,5.828928886435335e-07,6510909.987807059,0.8169460669238406,False
16,6,Victor Ortiz,0.0194408662826405,0.0157420326458665,0.0004235493646161,0.0592480446858212,13.78,13780000.0,267895.1373747861,216925.20986004034,5836.510244409858,816438.0557706162,0.2,0.00141341577665,0.0696898028731126,4.609862499534725e-06,810601.5455262063,0.8097392583746726,True
16,6,Alexandra Raisman,0.1309536888639081,0.1162782145214041,0.0039883069397043,0.4290020618633407,13.78,13780000.0,1804541.8325446537,1602313.7961049485,54958.869629125256,5911648.412476835,0.2,0.00141341577665,0.0696898028731126,6.240970890557151e-07,5856689.54284771,0.8879338606661528,False
16,6,Jacoby Jones,0.1370444008997221,0.1132561732439388,0.006947069608089,0.425909120794878,13.78,13780000.0,1888471.8443981707,1560670.0673014766,95730.61919946643,5869027.684553419,0.2,0.00141341577665,0.0696898028731126,6.407500087312305e-07,5773297.065353952,0.8264195581898337,False
16,6,Andy Dick,0.1439408819880917,0.1182610748200535,0.0076364878597431,0.4486044953180339,13.78,13780000.0,1983505.3537959037,1629637.6110203373,105230.8027072599,6181769.945482507,0.2,0.00141341577665,0.0696898028731126,6.136329817160427e-07,6076539.142775248,0.8215947629794105,False
16,6,Kellie Pickler,0.1410234357043611,0.1246336484222985,0.0054378608065769,0.4575244537198274,13.78,13780000.0,1943302.9440060959,1717451.6752592733,74933.72191462968,6304686.972259222,0.2,0.00141341577665,0.0696898028731126,5.82257674057328e-07,6229753.250344592,0.8837796909414273,False
16,6,Sean Lowe,0.1381058367804604,0.116890526163502,0.0064786677043078,0.4324973618418283,13.78,13780000.0,1903098.4308347444,1610751.4505330576,89276.04096536149,5959813.646180394,0.2,0.00141341577665,0.0696898028731126,6.20827861953004e-07,5870537.605215033,0.8463836785502175,False
16,7,Ingo Rademacher,0.1548364512726147,0.1296905222162324,0.0064705503171596,0.479274929635247,13.78,13780000.0,2133646.2985366303,1787135.3961396825,89164.18337045929,6604408.530373704,0.2,0.0014960356095652,0.0536542589227233,5.595543810534314e-07,6515244.347003245,0.8375968394411933,False
16,7,Zendaya,0.1720712819568903,0.1370071983984097,0.0095320954800528,0.5196542085390609,13.78,13780000.0,2371142.2653659484,1887959.1939300855,131352.2757151276,7160834.993668258,0.2,0.0014960356095652,0.0536542589227233,5.296721844110193e-07,7029482.717953131,0.7962235001697415,False
16,7,Alexandra Raisman,0.160535643357426,0.1339689082405921,0.004956775228287,0.4880076423693247,13.78,13780000.0,2212181.1654653302,1846091.5555553592,68304.36264579486,6724745.311849294,0.2,0.0014960356095652,0.0536542589227233,5.416846500955476e-07,6656440.9492035,0.8345119217064827,False
16,7,Jacoby Jones,0.1517763265111637,0.1306351367821899,0.0044848249924603,0.4897473340763091,13.78,13780000.0,2091477.7793238359,1800152.1848585769,61800.88839610293,6748718.26357154,0.2,0.0014960356095652,0.0536542589227233,5.555082803014688e-07,6686917.375175437,0.8607082526310927,False
16,7,Andy Dick,0.0354058706385486,0.0265637378497193,0.0011271127243494,0.0970298268313536,13.78,13780000.0,487892.8973991997,366048.30756913195,15531.61334153473,1337071.0137360527,0.2,0.0014960356095652,0.0536542589227233,2.731872398942157e-06,1321539.400394518,0.7502636531919564,True
16,7,Kellie Pickler,0.1617429372062867,0.1340525515534861,0.005157897624953,0.4967383917509488,13.78,13780000.0,2228817.674702631,1847244.1604070386,71075.82927185233,6845055.038328075,0.2,0.0014960356095652,0.0536542589227233,5.413466611977216e-07,6773979.209056223,0.8288000321307117,False
16,7,Sean Lowe,0.1636314890570703,0.1320947026331057,0.0079342477217478,0.4975516373806173,13.78,13780000.0,2254841.919206429,1820265.0022841964,109333.9336056847,6856261.563104906,0.2,0.0014960356095652,0.0536542589227233,5.493702561851567e-07,6746927.629499221,0.8072694528070608,False
16,8,Ingo Rademacher,0.195055695011774,0.1501726776530658,0.0147661029271555,0.5768895146148565,13.78,13780000.0,2687867.4772622455,2069379.4980592467,203476.89833620278,7949537.511392723,0.2,0.0030051629354017,0.0776586667057133,4.832364086439602e-07,7746060.61305652,0.7698964013534753,False
16,8,Zendaya,0.2095524218383865,0.1579108632761389,0.012391334883903,0.5958548721267111,13.78,13780000.0,2887632.372932966,2176011.695945194,170752.59470018334,8210880.137906078,0.2,0.0030051629354017,0.0776586667057133,4.5955614223364186e-07,8040127.5432058945,0.753562578236031,False
16,8,Alexandra Raisman,0.1859689952044709,0.1479498429192738,0.0079893356853093,0.5466663842571412,13.78,13780000.0,2562652.7539176093,2038748.835427593,110093.04574356216,7533062.775063406,0.2,0.0030051629354017,0.0776586667057133,4.904966674296589e-07,7422969.729319843,0.7955618771645485,False
16,8,Jacoby Jones,0.1848181057928509,0.1447213651449874,0.0085345205447,0.5513835361064181,13.78,13780000.0,2546793.4978254857,1994260.4116979265,117605.69310596601,7598065.127546442,0.2,0.0030051629354017,0.0776586667057133,5.01438775345201e-07,7480459.434440476,0.7830475511268089,False
